delta_t,timestamp
300,1506115443
2060,1506115452
10500,1506115457
6300,1506115475
3160,1506115499
6500,1506115517
2140,1506115525
340,1506115528
16500,1506115605
780,1506115609
19020,1506115642
9860,1506115643
12140,1506115660
15720,1506115667
4940,1506115694
4120,1506115696
5060,1506115711
8320,1506115713
3640,1506115723
17660,1506115779
11000,1506115783
3480,1506115784
720,1506115784
6820,1506115790
9860,1506115800
4140,1506115829
960,1506115836
1920,1506115839
7260,1506115843
820,1506115851
2180,1506115856
17820,1506115859
11280,1506115876
480,1506115885
4600,1506115893
13240,1506115895
80,1506115907
9960,1506115919
240,1506115945
1220,1506115953
6660,1506115955
9220,1506115960
14320,1506115963
19180,1506115972
10180,1506115973
10460,1506115977
1060,1506115985
11980,1506115985
6840,1506115985
7200,1506115997
7680,1506116001
16560,1506116007
1080,1506116025
18200,1506116033
12420,1506116033
13100,1506116039
8080,1506116041
340,1506116057
8540,1506116064
8280,1506116064
14500,1506116065
11920,1506116065
12800,1506116081
320,1506116084
3640,1506116102
17040,1506116107
16760,1506116115
3360,1506116125
3040,1506116135
6320,1506116142
13120,1506116146
17220,1506116159
10640,1506116166
9680,1506116177
18040,1506116201
7640,1506116211
660,1506116213
12540,1506116221
19780,1506116227
8240,1506116234
280,1506116239
720,1506116250
12860,1506116250
19460,1506116252
640,1506116259
3500,1506116269
2380,1506116272
15440,1506116275
1940,1506116276
1700,1506116278
18560,1506116301
14640,1506116315
11880,1506116315
360,1506116333
10480,1506116334
7940,1506116334
13820,1506116335
18800,1506116346
10340,1506116346
19880,1506116391
13680,1506116397
3400,1506116405
15620,1506116410
11200,1506116424
9760,1506116437
400,1506116438
19040,1506116440
16900,1506116455
3580,1506116459
11800,1506116480
3920,1506116482
16920,1506116485
3000,1506116516
640,1506116528
8640,1506116539
2980,1506116542
19900,1506116546
4800,1506116555
4260,1506116555
9140,1506116568
13740,1506116602
600,1506116609
5080,1506116614
3360,1506116617
6740,1506116631
7660,1506116642
280,1506116655
10260,1506116668
12900,1506116675
7460,1506116676
12180,1506116681
1480,1506116685
12720,1506116688
12620,1506116708
12420,1506116724
620,1506116726
11980,1506116732
1940,1506116734
12740,1506116743
17120,1506116749
19600,1506116759
6600,1506116766
1020,1506116786
17080,1506116821
12520,1506116823
1180,1506116849
720,1506116851
2820,1506116854
9040,1506116862
100,1506116875
18240,1506116911
740,1506116918
7980,1506116923
19620,1506116935
4440,1506116943
2940,1506116950
7800,1506116958
1820,1506116963
3740,1506116966
740,1506116998
4040,1506117001
1780,1506117003
5200,1506117012
11680,1506117043
4120,1506117045
2460,1506117050
18820,1506117056
4120,1506117075
160,1506117077
260,1506117086
860,1506117087
12000,1506117114
3860,1506117119
1260,1506117123
16640,1506117124
4780,1506117125
13060,1506117134
3380,1506117151
4860,1506117170
2480,1506117182
6400,1506117184
4280,1506117186
13280,1506117200
4680,1506117201
17540,1506117204
19340,1506117204
180,1506117205
14260,1506117214
3940,1506117219
19600,1506117227
820,1506117239
2760,1506117246
2200,1506117247
5800,1506117251
1080,1506117252
1260,1506117261
1780,1506117279
300,1506117281
6220,1506117291
6280,1506117301
16720,1506117329
14760,1506117348
10620,1506117384
2020,1506117387
15100,1506117403
5560,1506117415
260,1506117445
4120,1506117454
16160,1506117455
360,1506117471
6800,1506117478
1260,1506117486
9200,1506117497
8960,1506117508
4160,1506117534
5820,1506117549
13520,1506117567
19000,1506117569
18860,1506117571
1280,1506117611
6740,1506117611
3080,1506117613
4860,1506117619
280,1506117627
100,1506117629
7340,1506117630
6760,1506117632
5880,1506117653
2260,1506117664
19640,1506117709
1560,1506117712
12700,1506117714
1660,1506117715
2100,1506117723
4840,1506117738
6380,1506117739
13640,1506117747
2660,1506117752
13580,1506117755
2140,1506117756
4840,1506117757
5140,1506117760
12920,1506117765
8380,1506117770
14580,1506117777
6820,1506117785
8380,1506117805
140,1506117807
4820,1506117829
14820,1506117836
1080,1506117844
15360,1506117849
300,1506117891
5380,1506117901
17960,1506117905
16480,1506117910
5640,1506117911
6120,1506117932
7040,1506117935
15560,1506117940
18500,1506117951
3580,1506117956
3560,1506117972
3180,1506117978
2440,1506117993
1500,1506118005
6280,1506118018
4340,1506118024
6660,1506118041
5180,1506118057
5380,1506118072
17200,1506118076
10420,1506118077
2280,1506118095
4760,1506118102
19960,1506118130
2240,1506118153
1100,1506118159
2600,1506118177
18440,1506118178
14380,1506118194
13420,1506118200
9540,1506118210
2960,1506118218
16240,1506118233
2100,1506118240
720,1506118246
7940,1506118256
13520,1506118279
5580,1506118307
3020,1506118330
3340,1506118334
540,1506118347
5960,1506118363
18080,1506118367
2400,1506118379
5140,1506118383
17900,1506118391
760,1506118397
660,1506118398
480,1506118405
11620,1506118418
15840,1506118423
19680,1506118430
1900,1506118432
19600,1506118437
19740,1506118442
540,1506118452
17240,1506118459
6540,1506118460
18140,1506118465
320,1506118498
18180,1506118525
8400,1506118525
420,1506118537
11360,1506118557
5500,1506118563
2700,1506118563
6040,1506118573
6340,1506118581
5240,1506118586
6680,1506118602
4740,1506118632
7840,1506118635
1160,1506118647
17580,1506118662
4160,1506118694
11820,1506118695
3720,1506118707
1980,1506118713
880,1506118735
2780,1506118747
880,1506118748
14980,1506118769
19740,1506118774
6840,1506118781
240,1506118782
17460,1506118786
8300,1506118788
18780,1506118789
16100,1506118799
1280,1506118809
1400,1506118820
480,1506118829
1660,1506118839
12300,1506118850
2220,1506118860
17840,1506118876
10680,1506118890
8920,1506118913
4220,1506118916
6080,1506118920
320,1506118923
15380,1506118923
1980,1506118931
19720,1506118954
19760,1506118967
13520,1506118969
11260,1506118969
240,1506118969
2400,1506118974
5960,1506118988
10740,1506119001
14060,1506119004
5080,1506119011
17820,1506119016
15120,1506119020
13580,1506119025
260,1506119027
780,1506119028
15420,1506119036
1440,1506119051
4200,1506119061
12200,1506119089
100,1506119099
3780,1506119123
6620,1506119142
2380,1506119149
1520,1506119150
17800,1506119166
13040,1506119176
9320,1506119181
4920,1506119188
1720,1506119195
18080,1506119196
620,1506119200
16760,1506119207
3340,1506119214
3560,1506119218
3360,1506119240
3380,1506119241
1800,1506119244
13140,1506119245
8660,1506119255
13600,1506119284
15020,1506119288
12540,1506119292
18060,1506119298
4480,1506119307
13940,1506119312
280,1506119317
440,1506119328
260,1506119328
15900,1506119356
7200,1506119361
18340,1506119381
4600,1506119384
580,1506119409
4420,1506119420
9080,1506119443
10680,1506119445
15400,1506119453
8960,1506119457
5340,1506119477
2340,1506119480
16440,1506119492
600,1506119499
1620,1506119500
7300,1506119508
8920,1506119521
15140,1506119529
9440,1506119542
16320,1506119567
13440,1506119571
15180,1506119572
18800,1506119583
1420,1506119595
260,1506119598
18100,1506119603
13840,1506119606
7080,1506119619
1420,1506119628
8840,1506119676
760,1506119708
16980,1506119716
10920,1506119733
1460,1506119747
8280,1506119750
480,1506119761
12940,1506119767
13740,1506119768
16880,1506119772
17120,1506119782
10280,1506119788
3620,1506119792
18220,1506119793
320,1506119796
11540,1506119806
12200,1506119821
9160,1506119850
14420,1506119851
18120,1506119858
11080,1506119861
8140,1506119889
3740,1506119893
7900,1506119902
2660,1506119922
5500,1506119927
3040,1506119933
12260,1506119945
1920,1506119952
13000,1506119953
18460,1506119954
14080,1506119968
1160,1506119980
15700,1506119980
280,1506119989
2540,1506119991
15160,1506119993
14380,1506120013
17820,1506120016
2520,1506120019
2180,1506120019
2740,1506120028
11460,1506120040
16460,1506120041
17500,1506120050
12520,1506120059
11240,1506120068
6860,1506120070
720,1506120075
6180,1506120094
11340,1506120095
700,1506120095
240,1506120105
300,1506120118
6320,1506120120
2540,1506120120
19880,1506120174
1400,1506120175
5860,1506120184
4380,1506120189
9940,1506120203
760,1506120213
1620,1506120217
13640,1506120230
2200,1506120251
19200,1506120262
12740,1506120269
1700,1506120269
14840,1506120278
520,1506120287
2860,1506120292
1060,1506120326
12580,1506120330
860,1506120339
4020,1506120348
6620,1506120364
1680,1506120367
10780,1506120367
12440,1506120385
4980,1506120394
6660,1506120428
140,1506120429
7680,1506120435
12240,1506120446
15880,1506120447
1480,1506120504
700,1506120512
18220,1506120521
660,1506120525
300,1506120526
9700,1506120549
11520,1506120550
18520,1506120619
4020,1506120622
19120,1506120648
340,1506120660
11200,1506120674
16200,1506120686
18960,1506120740
1640,1506120744
13500,1506120757
12460,1506120759
1360,1506120770
1420,1506120778
720,1506120781
1100,1506120798
11200,1506120821
4020,1506120856
10620,1506120860
9380,1506120864
11820,1506120868
8940,1506120870
800,1506120886
4740,1506120897
5520,1506120915
1540,1506120916
3380,1506120955
1340,1506120974
1840,1506120988
1340,1506121006
2960,1506121047
11520,1506121066
13520,1506121086
660,1506121093
10340,1506121094
4280,1506121110
8820,1506121127
240,1506121130
1940,1506121148
2340,1506121155
16440,1506121159
15000,1506121159
12660,1506121183
3300,1506121194
3020,1506121209
12020,1506121238
16680,1506121249
2120,1506121305
15740,1506121331
14860,1506121336
16200,1506121336
320,1506121356
6220,1506121360
10060,1506121367
9920,1506121407
19260,1506121411
19620,1506121411
340,1506121469
1580,1506121473
3120,1506121477
15120,1506121483
18240,1506121483
9120,1506121485
1840,1506121497
13740,1506121501
12380,1506121512
7740,1506121514
4860,1506121516
15520,1506121534
200,1506121568
13340,1506121577
15000,1506121585
520,1506121591
14360,1506121603
7140,1506121605
9620,1506121614
1100,1506121618
16360,1506121629
16060,1506121631
4900,1506121635
15260,1506121644
1000,1506121644
13240,1506121662
17720,1506121689
260,1506121692
7080,1506121700
4040,1506121708
7380,1506121725
6520,1506121748
6280,1506121751
800,1506121766
12920,1506121772
16020,1506121775
18860,1506121778
19220,1506121783
11400,1506121836
920,1506121838
3360,1506121839
8880,1506121840
160,1506121859
1200,1506121877
16840,1506121878
1800,1506121936
2000,1506121993
4240,1506122000
3360,1506122001
15400,1506122016
4920,1506122028
1040,1506122029
19140,1506122033
6780,1506122040
12020,1506122043
18700,1506122061
18260,1506122064
15100,1506122083
11760,1506122105
5500,1506122118
9820,1506122133
6600,1506122137
1240,1506122141
3680,1506122146
9880,1506122170
18700,1506122184
18520,1506122193
13360,1506122198
13480,1506122198
16940,1506122203
160,1506122221
680,1506122234
2440,1506122235
720,1506122244
260,1506122254
9640,1506122263
8140,1506122267
6680,1506122268
13320,1506122284
6360,1506122285
17300,1506122298
11240,1506122322
10980,1506122345
1480,1506122349
9100,1506122374
960,1506122376
8720,1506122376
18860,1506122377
14840,1506122388
3540,1506122391
12200,1506122393
14960,1506122400
6620,1506122423
1900,1506122426
15660,1506122435
3800,1506122437
15360,1506122489
15920,1506122506
1620,1506122554
880,1506122556
4080,1506122565
2360,1506122567
12880,1506122570
1800,1506122594
240,1506122614
7040,1506122626
3900,1506122680
9640,1506122684
18120,1506122691
8540,1506122732
17220,1506122743
17900,1506122743
6140,1506122754
4540,1506122799
460,1506122816
7040,1506122816
1260,1506122822
12520,1506122824
3840,1506122829
9220,1506122832
11180,1506122837
18780,1506122838
1580,1506122877
16640,1506122886
18620,1506122887
18500,1506122888
4960,1506122891
6040,1506122896
17080,1506122899
18600,1506122909
16320,1506122916
18260,1506122928
380,1506122932
260,1506122934
16300,1506122934
280,1506122940
9240,1506122944
7860,1506122950
17740,1506122950
13160,1506122953
1540,1506122958
10760,1506122972
1800,1506122981
14240,1506122981
8260,1506122997
12860,1506123010
16560,1506123012
2740,1506123017
9100,1506123038
17060,1506123056
300,1506123064
7020,1506123068
5320,1506123070
17020,1506123074
420,1506123078
820,1506123099
7880,1506123107
8320,1506123114
280,1506123119
13200,1506123126
13760,1506123144
17200,1506123145
280,1506123174
3060,1506123179
5880,1506123199
19180,1506123208
9840,1506123208
10880,1506123262
420,1506123273
11380,1506123290
2080,1506123303
2000,1506123320
2000,1506123332
60,1506123348
10640,1506123349
500,1506123359
7580,1506123360
14220,1506123364
5720,1506123416
12240,1506123417
14980,1506123420
6720,1506123420
14740,1506123447
1900,1506123454
12740,1506123460
8760,1506123463
1060,1506123463
3180,1506123488
5580,1506123489
17720,1506123491
6940,1506123508
13580,1506123512
12000,1506123513
280,1506123520
8140,1506123529
5760,1506123541
15600,1506123546
19800,1506123559
15760,1506123603
700,1506123631
8500,1506123643
11980,1506123654
15620,1506123695
2120,1506123699
360,1506123730
900,1506123734
300,1506123739
8720,1506123741
4800,1506123753
6920,1506123755
3740,1506123758
17440,1506123764
12940,1506123775
18080,1506123781
10960,1506123815
9720,1506123815
1840,1506123840
7000,1506123849
12780,1506123862
2820,1506123864
18220,1506123864
300,1506123865
17900,1506123890
3960,1506123895
16120,1506123899
12280,1506123909
9180,1506123926
280,1506123931
4020,1506123935
18340,1506123937
3380,1506123968
740,1506123969
12760,1506123972
12320,1506123974
17200,1506123978
4780,1506123992
260,1506124005
5940,1506124013
12440,1506124030
920,1506124034
6460,1506124042
9480,1506124043
7140,1506124047
19720,1506124049
12740,1506124057
660,1506124057
240,1506124062
12780,1506124063
12660,1506124073
19700,1506124091
6040,1506124091
8720,1506124107
15680,1506124108
15800,1506124110
500,1506124113
12560,1506124122
13840,1506124132
10140,1506124146
1700,1506124160
18900,1506124173
260,1506124175
1920,1506124183
580,1506124205
10780,1506124208
440,1506124221
18660,1506124230
1260,1506124260
2860,1506124266
18380,1506124272
1220,1506124299
2420,1506124301
5920,1506124326
5340,1506124328
13700,1506124330
1480,1506124335
6240,1506124338
7460,1506124340
16240,1506124362
13240,1506124379
6780,1506124387
9900,1506124387
1860,1506124409
5760,1506124427
10400,1506124436
5060,1506124449
2180,1506124460
8860,1506124483
280,1506124488
260,1506124493
16460,1506124497
13660,1506124505
8100,1506124540
8680,1506124542
13740,1506124558
600,1506124588
13120,1506124594
14660,1506124596
7020,1506124597
1820,1506124598
17260,1506124600
1540,1506124604
19840,1506124613
620,1506124626
10840,1506124637
5140,1506124661
5400,1506124667
6000,1506124676
3180,1506124691
12160,1506124693
5800,1506124706
6860,1506124711
18720,1506124714
6320,1506124739
420,1506124743
3560,1506124746
9620,1506124747
12160,1506124756
2140,1506124764
14380,1506124769
12580,1506124787
5520,1506124802
2280,1506124805
6300,1506124812
9560,1506124814
19600,1506124818
16140,1506124819
2260,1506124855
4720,1506124863
3640,1506124864
8040,1506124886
5640,1506124887
17980,1506124900
1040,1506124901
15940,1506124913
360,1506124918
260,1506124924
2060,1506124942
6660,1506124944
14820,1506124947
17880,1506124949
12200,1506124955
17140,1506124962
19640,1506124980
16940,1506125008
780,1506125039
2620,1506125051
6300,1506125055
260,1506125057
8680,1506125059
18080,1506125059
2000,1506125062
2580,1506125070
7620,1506125079
5920,1506125095
11080,1506125099
17260,1506125100
5640,1506125109
16320,1506125128
280,1506125133
19960,1506125133
10540,1506125139
2220,1506125143
340,1506125143
1000,1506125147
580,1506125149
18840,1506125160
9580,1506125195
9800,1506125197
9100,1506125213
3240,1506125214
16960,1506125221
3220,1506125222
720,1506125232
17940,1506125235
17060,1506125239
17560,1506125241
3060,1506125241
2880,1506125269
12340,1506125273
2780,1506125273
460,1506125274
16300,1506125288
2920,1506125292
8880,1506125295
4420,1506125312
13580,1506125345
16780,1506125350
5220,1506125356
7320,1506125356
16400,1506125361
7700,1506125396
19140,1506125400
6980,1506125403
10060,1506125416
1680,1506125417
11400,1506125421
8740,1506125442
8800,1506125446
1640,1506125447
14280,1506125463
13900,1506125486
18940,1506125493
10920,1506125496
11760,1506125506
80,1506125506
10920,1506125521
11440,1506125523
9660,1506125529
13700,1506125531
12300,1506125536
4500,1506125556
4680,1506125559
4540,1506125575
100,1506125585
420,1506125600
12980,1506125612
440,1506125620
800,1506125635
5760,1506125636
11500,1506125639
18160,1506125643
16360,1506125652
2200,1506125662
2200,1506125668
3080,1506125677
7140,1506125689
280,1506125699
780,1506125701
1100,1506125707
16660,1506125727
3680,1506125727
11560,1506125739
13400,1506125745
6920,1506125755
6000,1506125758
9460,1506125773
2120,1506125788
2340,1506125791
7820,1506125804
600,1506125822
2380,1506125857
4000,1506125868
620,1506125873
260,1506125881
7620,1506125886
4680,1506125902
1200,1506125903
4720,1506125911
3880,1506125940
18140,1506125949
7660,1506125973
620,1506125985
4980,1506126011
5540,1506126020
10000,1506126025
17040,1506126037
300,1506126041
4860,1506126067
1740,1506126074
15200,1506126079
5660,1506126084
1520,1506126102
13680,1506126106
11900,1506126114
9600,1506126118
15000,1506126145
7980,1506126158
1320,1506126166
12280,1506126166
2200,1506126167
1220,1506126177
15160,1506126181
1240,1506126184
2800,1506126208
8300,1506126213
5080,1506126215
14360,1506126225
9500,1506126248
720,1506126261
12640,1506126262
12380,1506126280
16620,1506126289
1320,1506126297
16040,1506126297
320,1506126298
16400,1506126302
19280,1506126321
7920,1506126328
380,1506126369
8220,1506126382
840,1506126389
4980,1506126392
340,1506126393
300,1506126410
8020,1506126467
7340,1506126484
1080,1506126489
2340,1506126543
14940,1506126548
2160,1506126575
6240,1506126592
17240,1506126618
2600,1506126638
2700,1506126638
11720,1506126662
19140,1506126668
280,1506126669
13700,1506126677
15300,1506126684
10100,1506126709
3600,1506126711
260,1506126716
980,1506126719
10820,1506126733
9440,1506126781
2040,1506126791
440,1506126796
18880,1506126817
5900,1506126823
4940,1506126833
6960,1506126838
6040,1506126844
13480,1506126847
10600,1506126857
740,1506126862
19060,1506126867
1400,1506126885
320,1506126891
2940,1506126893
1680,1506126894
360,1506126898
8020,1506126906
12080,1506126910
12440,1506126941
4680,1506126941
9580,1506126951
16200,1506126991
9100,1506127013
8020,1506127023
3760,1506127027
540,1506127034
13800,1506127051
3400,1506127079
8600,1506127095
16040,1506127096
15940,1506127098
440,1506127107
6880,1506127112
180,1506127117
6220,1506127129
1820,1506127136
1680,1506127170
3000,1506127182
1900,1506127198
220,1506127205
4760,1506127206
5060,1506127219
1080,1506127222
13780,1506127223
13600,1506127223
2760,1506127257
17720,1506127259
18220,1506127275
5440,1506127277
6240,1506127283
6300,1506127285
18760,1506127309
12420,1506127311
2460,1506127326
10600,1506127326
18420,1506127349
3920,1506127354
580,1506127360
4260,1506127362
13180,1506127365
1400,1506127366
2140,1506127412
9740,1506127417
1980,1506127435
200,1506127447
5860,1506127451
7800,1506127478
400,1506127484
240,1506127516
6220,1506127516
8640,1506127518
4040,1506127554
9160,1506127554
300,1506127556
3480,1506127565
8620,1506127566
7800,1506127570
11380,1506127572
500,1506127588
14460,1506127594
6400,1506127618
19800,1506127634
16880,1506127640
360,1506127657
10740,1506127665
7020,1506127666
6160,1506127674
1160,1506127678
980,1506127711
8560,1506127718
18400,1506127722
360,1506127726
15440,1506127728
280,1506127751
8020,1506127774
1220,1506127781
3260,1506127788
14460,1506127792
16140,1506127794
8580,1506127807
3700,1506127808
5220,1506127809
17580,1506127814
10680,1506127815
11980,1506127823
18300,1506127829
12980,1506127835
10920,1506127835
19100,1506127849
9600,1506127850
6500,1506127862
2720,1506127862
3780,1506127876
1540,1506127886
15700,1506127901
2480,1506127937
6820,1506127941
19180,1506127942
10460,1506127952
6020,1506127976
4180,1506127981
7180,1506127985
16620,1506128012
620,1506128018
580,1506128019
7360,1506128043
12240,1506128043
16080,1506128046
1880,1506128068
11960,1506128072
360,1506128075
2840,1506128130
4680,1506128139
7860,1506128144
380,1506128144
1480,1506128146
16080,1506128165
8100,1506128168
15020,1506128169
5140,1506128173
14840,1506128179
12920,1506128184
5040,1506128205
3320,1506128219
6580,1506128234
2560,1506128247
5940,1506128254
19560,1506128257
9680,1506128257
9080,1506128262
8460,1506128284
4060,1506128312
15560,1506128400
17560,1506128412
6100,1506128442
14140,1506128448
11020,1506128454
12700,1506128459
1080,1506128460
1100,1506128467
400,1506128472
8400,1506128507
15180,1506128520
2920,1506128538
5740,1506128543
3220,1506128555
860,1506128564
1640,1506128567
360,1506128570
16660,1506128573
2720,1506128575
820,1506128586
2520,1506128593
7160,1506128607
1280,1506128610
17120,1506128611
16420,1506128615
2440,1506128635
840,1506128641
620,1506128645
4280,1506128649
9360,1506128677
2380,1506128687
17960,1506128688
320,1506128693
8360,1506128699
4160,1506128705
2420,1506128718
11400,1506128737
9280,1506128753
13660,1506128769
12180,1506128777
15460,1506128798
14900,1506128802
5220,1506128803
19880,1506128804
9200,1506128813
16980,1506128816
13640,1506128816
7060,1506128828
13740,1506128832
3660,1506128845
6760,1506128849
14860,1506128868
12040,1506128868
13420,1506128897
14360,1506128903
3840,1506128908
2540,1506128916
2040,1506128927
1360,1506128929
10300,1506128950
7080,1506128954
19780,1506128976
16240,1506128991
280,1506129010
1780,1506129016
5980,1506129019
280,1506129024
10500,1506129037
19260,1506129043
1500,1506129043
9000,1506129051
8060,1506129052
8340,1506129052
11640,1506129053
9200,1506129060
8780,1506129066
10680,1506129073
18880,1506129077
19300,1506129090
6860,1506129093
8760,1506129096
5700,1506129102
19080,1506129114
13920,1506129129
7140,1506129141
160,1506129144
560,1506129148
16280,1506129158
13120,1506129160
3100,1506129165
12980,1506129165
17360,1506129176
1520,1506129184
5920,1506129200
8680,1506129231
1800,1506129232
18060,1506129234
1820,1506129237
16340,1506129248
1140,1506129259
420,1506129270
7540,1506129279
16700,1506129286
17960,1506129292
11280,1506129311
200,1506129311
16040,1506129315
19120,1506129317
660,1506129338
7600,1506129341
19020,1506129354
12520,1506129356
6320,1506129371
11420,1506129374
11360,1506129415
5380,1506129415
11840,1506129440
10320,1506129446
11900,1506129495
3000,1506129499
17960,1506129500
15600,1506129517
16020,1506129521
360,1506129524
19580,1506129540
560,1506129542
6160,1506129551
300,1506129559
4840,1506129567
12220,1506129572
17200,1506129590
17380,1506129596
9520,1506129600
1800,1506129610
4000,1506129639
5960,1506129643
15980,1506129695
440,1506129697
7640,1506129708
2640,1506129716
780,1506129716
1300,1506129726
16700,1506129738
260,1506129768
5620,1506129799
16980,1506129801
14300,1506129836
12380,1506129837
3040,1506129839
1400,1506129858
14300,1506129864
13040,1506129870
300,1506129895
6620,1506129902
16400,1506129950
16020,1506129968
6820,1506129968
17220,1506129971
10140,1506129973
500,1506129988
4720,1506130004
15460,1506130016
480,1506130020
10420,1506130027
12600,1506130044
8400,1506130047
6420,1506130058
9660,1506130067
2760,1506130079
12960,1506130081
17900,1506130087
2620,1506130097
16460,1506130108
14040,1506130123
280,1506130125
19420,1506130127
9220,1506130133
15720,1506130147
2120,1506130150
1380,1506130151
7140,1506130156
3200,1506130164
8920,1506130174
11120,1506130179
9740,1506130181
15280,1506130186
17900,1506130187
500,1506130191
800,1506130192
1940,1506130207
600,1506130211
7280,1506130216
16260,1506130231
12600,1506130236
13880,1506130244
1340,1506130259
2180,1506130259
18760,1506130265
9120,1506130265
16640,1506130272
4820,1506130283
3800,1506130285
280,1506130302
560,1506130315
2040,1506130327
13800,1506130333
12700,1506130337
18440,1506130349
8280,1506130354
17680,1506130357
10520,1506130357
15600,1506130373
16200,1506130395
10380,1506130422
17800,1506130442
460,1506130449
14420,1506130458
13500,1506130473
13900,1506130487
15780,1506130511
5980,1506130513
280,1506130531
5020,1506130551
13060,1506130555
17320,1506130558
11500,1506130559
13740,1506130564
260,1506130564
9960,1506130571
2480,1506130575
15880,1506130596
5620,1506130623
740,1506130629
13760,1506130647
11660,1506130648
5000,1506130660
1340,1506130677
480,1506130684
6480,1506130687
16560,1506130692
1060,1506130693
1520,1506130695
14520,1506130704
14840,1506130708
3880,1506130724
1780,1506130734
1080,1506130743
12760,1506130764
1000,1506130770
1840,1506130781
10040,1506130787
4300,1506130792
4260,1506130795
5220,1506130799
12560,1506130810
16000,1506130816
1440,1506130822
2100,1506130836
7680,1506130842
2280,1506130862
11380,1506130889
4660,1506130921
15780,1506130930
13180,1506130953
1320,1506130962
12500,1506130974
12220,1506130982
6120,1506131006
200,1506131020
2080,1506131021
2540,1506131025
16640,1506131040
7420,1506131060
540,1506131061
17880,1506131074
1500,1506131076
3380,1506131083
17400,1506131089
18620,1506131103
2980,1506131115
8260,1506131128
16900,1506131135
17320,1506131138
11180,1506131140
11220,1506131156
13940,1506131157
2140,1506131160
8620,1506131166
6740,1506131171
8200,1506131196
13840,1506131198
11000,1506131223
16720,1506131223
5940,1506131224
17840,1506131248
16540,1506131255
16860,1506131258
2280,1506131265
13600,1506131276
13440,1506131279
400,1506131291
8320,1506131292
12980,1506131292
420,1506131297
18720,1506131307
9860,1506131317
11580,1506131330
4220,1506131334
18100,1506131339
1180,1506131341
18060,1506131343
7200,1506131357
16460,1506131358
1320,1506131373
15500,1506131383
15720,1506131385
18880,1506131390
18880,1506131406
5380,1506131412
8580,1506131420
5280,1506131429
3960,1506131459
9080,1506131463
11260,1506131468
4620,1506131496
15340,1506131498
16640,1506131507
12240,1506131525
5480,1506131533
14880,1506131534
9240,1506131546
12840,1506131561
2820,1506131576
14740,1506131581
19820,1506131602
8880,1506131603
18000,1506131606
800,1506131617
2320,1506131621
6100,1506131625
18160,1506131626
2800,1506131633
10440,1506131641
18120,1506131643
740,1506131645
5000,1506131656
19080,1506131693
1000,1506131695
19420,1506131709
460,1506131716
2600,1506131718
12340,1506131723
14660,1506131745
19020,1506131752
17780,1506131766
8860,1506131781
15020,1506131786
8900,1506131792
360,1506131795
18920,1506131804
11620,1506131820
12420,1506131826
5200,1506131837
15680,1506131839
18320,1506131849
17940,1506131858
1160,1506131861
13820,1506131861
17060,1506131865
18180,1506131867
9860,1506131867
720,1506131871
8720,1506131885
1900,1506131919
16580,1506131926
15040,1506131937
14420,1506131943
16780,1506131950
19340,1506131952
4580,1506131959
11640,1506131969
4440,1506131971
7660,1506131973
3860,1506131987
10380,1506132010
1800,1506132027
7040,1506132029
18080,1506132032
360,1506132036
2120,1506132059
13960,1506132068
2680,1506132083
9980,1506132083
6460,1506132086
19420,1506132086
360,1506132090
14220,1506132100
4880,1506132103
9380,1506132106
6400,1506132114
15260,1506132129
14620,1506132135
520,1506132141
13120,1506132144
6240,1506132152
11020,1506132155
13280,1506132170
12100,1506132170
640,1506132199
18340,1506132224
19580,1506132225
7700,1506132228
11600,1506132241
4680,1506132293
13880,1506132298
18520,1506132302
2820,1506132307
280,1506132314
6780,1506132318
9540,1506132323
13060,1506132326
16700,1506132341
1220,1506132365
7480,1506132367
1340,1506132394
11040,1506132402
2160,1506132409
3420,1506132416
19780,1506132429
17660,1506132437
15440,1506132455
340,1506132458
15100,1506132461
6080,1506132471
12280,1506132488
2800,1506132520
9040,1506132520
9120,1506132530
14080,1506132536
15700,1506132539
14100,1506132553
15260,1506132566
4780,1506132574
1500,1506132583
10080,1506132607
5180,1506132614
6780,1506132619
3440,1506132626
12660,1506132643
2120,1506132651
8700,1506132663
12040,1506132665
1800,1506132667
960,1506132669
10380,1506132679
9880,1506132680
13860,1506132691
3760,1506132696
460,1506132707
17380,1506132713
7500,1506132737
12980,1506132737
10100,1506132759
12880,1506132763
13280,1506132796
1620,1506132802
12740,1506132829
11080,1506132831
3100,1506132832
19880,1506132837
880,1506132847
9140,1506132881
2920,1506132881
6740,1506132881
19900,1506132921
13580,1506132921
15760,1506132935
19840,1506132944
580,1506132959
1400,1506132965
2900,1506132983
6600,1506132986
1720,1506132986
5940,1506133008
15120,1506133022
17780,1506133029
8520,1506133032
1600,1506133035
19240,1506133043
12620,1506133059
800,1506133068
7460,1506133094
260,1506133101
18740,1506133105
8420,1506133108
6200,1506133115
2800,1506133141
5280,1506133160
7080,1506133169
17960,1506133171
6300,1506133171
13720,1506133172
5720,1506133182
16040,1506133184
5800,1506133192
18280,1506133216
1940,1506133219
800,1506133231
8780,1506133245
260,1506133247
60,1506133247
7220,1506133265
2200,1506133277
16880,1506133288
18620,1506133314
580,1506133327
4640,1506133333
11780,1506133341
1240,1506133343
13860,1506133347
540,1506133351
18480,1506133362
920,1506133368
1280,1506133403
2460,1506133424
9300,1506133426
4500,1506133433
16140,1506133502
5260,1506133506
1940,1506133515
10240,1506133547
17840,1506133557
15400,1506133562
